region,listing_no,listing_title,image_file,image_no,page,width,height,caption,extracted
The Scottish Isles,8,"Skara Brae (Sandwick, Orkney)",the_scottish_isles_listing_08_1.jpg,1,115,1296,1600,,re-encoded (jpeg 2000)
The Scottish Isles,9,"Knock Castle (Teangue, Skye)",the_scottish_isles_listing_09_1.jpg,1,116,1096,640,,re-encoded (jpeg 2000)
The Scottish Isles,10,Finlaggan (Ballygrant),the_scottish_isles_listing_10_1.jpg,1,116,609,382,,re-encoded (jpeg 2000)
Welsh Borders,1,Lilleshall Abbey (Nr Telford),welsh_borders_listing_01_1.jpg,1,73,657,833,,re-encoded (jpeg 2000)
Welsh Borders,2,Haughmond Abbey (Upton Magna),welsh_borders_listing_02_1.jpg,1,73,689,833,,re-encoded (jpeg 2000)
Welsh Borders,2,Haughmond Abbey (Upton Magna),welsh_borders_listing_02_2.jpg,2,75,428,426,,re-encoded (jpeg 2000)
Welsh Borders,3,Acton Burnell Castle,welsh_borders_listing_03_1.jpg,1,73,691,830,,re-encoded (jpeg 2000)
Welsh Borders,4,Moreton Corbet Hall & Castle,welsh_borders_listing_04_1.jpg,1,73,657,833,,re-encoded (jpeg 2000)
Welsh Borders,4,Moreton Corbet Hall & Castle,welsh_borders_listing_04_2.jpg,2,74,1293,1600,,re-encoded (jpeg 2000)
Welsh Borders,5,Beeston Castle (Beeston),welsh_borders_listing_05_1.jpg,1,72,1600,1395,,re-encoded (jpeg 2000)
Welsh Borders,6,Wigmore Castle (Wigmore),welsh_borders_listing_06_1.jpg,1,74,514,640,,re-encoded (jpeg 2000)
Welsh Borders,9,Wenlock Priory (Much Wenlock),welsh_borders_listing_09_1.jpg,1,75,1077,470,,re-encoded (jpeg 2000)
Welsh Borders,10,Clun Castle,welsh_borders_listing_10_1.jpg,1,75,433,470,,re-encoded (jpeg 2000)
Welsh Borders,11,Titterstone Clee Hill,welsh_borders_listing_11_1.jpg,1,75,509,464,,re-encoded (jpeg 2000)
Wye Valley & Bristol Area,1,Rag Mill (Slaughterford),wye_valley_bristol_area_listing_01_1.jpg,1,34,660,830,,re-encoded (jpeg 2000)
Wye Valley & Bristol Area,2,Dark Hill Ironworks (Ellwood),wye_valley_bristol_area_listing_02_1.jpg,1,34,660,830,,re-encoded (jpeg 2000)
Wye Valley & Bristol Area,4,Tintern Abbey And St Mary’s,wye_valley_bristol_area_listing_04_1.jpg,1,33,1600,1395,,re-encoded (jpeg 2000)
Wye Valley & Bristol Area,4,Tintern Abbey And St Mary’s,wye_valley_bristol_area_listing_04_2.jpg,2,34,688,830,,re-encoded (jpeg 2000)
Wye Valley & Bristol Area,5,Woodchester Mansion,wye_valley_bristol_area_listing_05_1.jpg,1,35,1293,1600,,re-encoded (jpeg 2000)
Wye Valley & Bristol Area,6,St James’s (Lancaut),wye_valley_bristol_area_listing_06_1.jpg,1,34,691,831,,re-encoded (jpeg 2000)
Wye Valley & Bristol Area,7,Penyard Castle (Weston Under Penyard),wye_valley_bristol_area_listing_07_1.jpg,1,35,510,783,,re-encoded (jpeg 2000)
Wye Valley & Bristol Area,9,St Peter’s Church (Bristol),wye_valley_bristol_area_listing_09_1.jpg,1,36,504,714,,re-encoded (jpeg 2000)
Wye Valley & Bristol Area,11,Goodrich Castle (Near Ross-On-Wye),wye_valley_bristol_area_listing_11_1.jpg,1,36,1084,571,,re-encoded (jpeg 2000)
